"bottleneck_size"	"Log_Likelihood"	"pair"
101	-27.8838634241922	6
102	-28.1262067143071	6
103	-28.3682380975607	6
104	-28.6099615486992	6
105	-28.851381000638	6
106	-29.0925003437178	6
107	-29.3333234250664	6
108	-29.5738540480573	6
109	-29.814095971858	6
110	-30.0540529110632	6
111	-30.2937285354036	6
112	-30.5331264695274	6
113	-30.7722502928468	6
114	-31.0111035394465	6
115	-31.2496896980474	6
116	-31.4880122120225	6
117	-31.726074479461	6
118	-31.9638798532753	6
119	-32.2014316413492	6
120	-32.4387331067224	6
121	-32.6757874678097	6
122	-32.91259789865	6
123	-33.1491675291848	6
124	-33.3854994455615	6
125	-33.621596690461	6
126	-33.8574622634454	6
127	-34.093099121326	6
128	-34.328510178548	6
129	-34.5636983075908	6
130	-34.798666339382	6
131	-35.0334170637244	6
132	-35.2679532297329	6
133	-35.502277546282	6
134	-35.7363926824608	6
135	-35.9703012680359	6
136	-36.20400589392	6
137	-36.4375091126454	6
138	-36.6708134388428	6
139	-36.9039213497223	6
140	-37.1368352855575	6
141	-37.3695576501713	6
142	-37.6020908114236	6
143	-37.834437101698	6
144	-38.0665988183904	6
145	-38.2985782243953	6
146	-38.5303775485923	6
147	-38.7619989863303	6
148	-38.9934446999106	6
149	-39.2247168190666	6
150	-39.4558174414419	6
151	-39.6867486330649	6
152	-39.9175124288203	6
153	-40.1481108329168	6
154	-40.3785458193515	6
155	-40.6088193323701	6
156	-40.8389332869226	6
157	-41.0688895691153	6
158	-41.2986900366576	6
159	-41.5283365193047	6
160	-41.757830819295	6
161	-41.9871747117832	6
162	-42.2163699452677	6
163	-42.4454182420136	6
164	-42.6743212984699	6
165	-42.9030807856821	6
166	-43.131698349699	6
167	-43.3601756119746	6
168	-43.5885141697645	6
169	-43.8167155965167	6
170	-44.0447814422575	6
171	-44.2727132339717	6
172	-44.5005124759772	6
173	-44.7281806502949	6
174	-44.9557192170124	6
175	-45.1831296146431	6
176	-45.4104132604792	6
177	-45.6375715509402	6
178	-45.864605861915	6
179	-46.0915175491004	6
180	-46.3183079483324	6
181	-46.544978375914	6
182	-46.7715301289367	6
183	-46.9979644855977	6
184	-47.2242827055114	6
185	-47.4504860300165	6
186	-47.6765756824775	6
187	-47.9025528685819	6
188	-48.1284187766322	6
189	-48.354174577833	6
190	-48.5798214265737	6
191	-48.8053604607065	6
192	-49.0307928018193	6
193	-49.2561195555044	6
194	-49.481341811623	6
195	-49.7064606445643	6
196	-49.9314771135013	6
197	-50.1563922626416	6
198	-50.381207121474	6
199	-50.6059227050111	6
200	-50.8305400140276	6
1	-Inf	7
2	-5.23805274858737	7
3	-4.56290702055246	7
4	-4.28878846013029	7
5	-4.19262214839659	7
6	-4.19752380843925	7
7	-4.26720974002186	7
8	-4.38156735108143	7
9	-4.52826937239026	7
10	-4.69921838696671	7
11	-4.88881881145727	7
12	-5.09305148713565	7
13	-5.30894052182032	7
14	-5.53422800857223	7
15	-5.76716617891242	7
16	-6.00637943022663	7
17	-6.2507697591284	7
18	-6.49945015890993	7
19	-6.7516966043147	7
20	-7.00691273029445	7
21	-7.26460338794161	7
22	-7.52435453947236	7
23	-7.78581776437261	7
24	-8.04869817546245	7
25	-8.31274489385356	7
26	-8.57774346952857	7
27	-8.84350979873389	7
28	-9.10988520510956	7
29	-9.37673243420994	7
30	-9.64393237106883	7
31	-9.91138133455987	7
32	-10.1789888351111	7
33	-10.446675707018	7
34	-10.714372545367	7
35	-10.9820183919857	7
36	-11.2495596259866	7
37	-11.5169490231779	7
38	-11.7841449554541	7
39	-12.0511107066966	7
40	-12.3178138860262	7
41	-12.5842259227028	7
42	-12.8503216297461	7
43	-13.1160788256014	7
44	-13.381478004997	7
45	-13.6465020516318	7
46	-13.9111359865481	7
47	-14.1753667470476	7
48	-14.4391829918328	7
49	-14.7025749287373	7
50	-14.9655341619771	7
51	-15.2280535563201	7
52	-15.4901271159685	7
53	-15.7517498762728	7
54	-16.0129178066715	7
55	-16.2736277234818	7
56	-16.5338772113608	7
57	-16.7936645524194	7
58	-17.0529886621121	7
59	-17.3118490311401	7
60	-17.5702456727101	7
61	-17.828179074571	7
62	-18.0856501553274	7
63	-18.3426602245903	7
64	-18.5992109465772	7
65	-18.8553043068233	7
66	-19.1109425817008	7
67	-19.3661283104832	7
68	-19.6208642697151	7
69	-19.8751534496802	7
70	-20.1289990327776	7
71	-20.3824043736394	7
72	-20.6353729808393	7
73	-20.887908500056	7
74	-21.1400146985702	7
75	-21.3916954509845	7
76	-21.6429547260666	7
77	-21.8937965746266	7
78	-22.1442251183436	7
79	-22.3942445394706	7
80	-22.6438590713464	7
81	-22.8930729896539	7
82	-23.1418906043679	7
83	-23.3903162523396	7
84	-23.6383542904714	7
85	-23.8860090894358	7
86	-24.1332850279009	7
87	-24.3801864872229	7
88	-24.6267178465733	7
89	-24.8728834784679	7
90	-25.1186877446688	7
91	-25.3641349924328	7
92	-25.6092295510814	7
93	-25.8539757288682	7
94	-26.0983778101238	7
95	-26.3424400526579	7
96	-26.586166685399	7
97	-26.8295619062569	7
98	-27.0726298801907	7
99	-27.3153747374672	7
100	-27.5578005720974	7
101	-27.7999114404379	7
102	-28.0417113599442	7
103	-28.2832043080671	7
104	-28.5243942212797	7
105	-28.7652849942274	7
106	-29.0058804789905	7
107	-29.2461844844516	7
108	-29.4862007757615	7
109	-29.7259330738935	7
110	-29.9653850552826	7
111	-30.2045603515404	7
112	-30.4434625492426	7
113	-30.6820951897819	7
114	-30.9204617692811	7
115	-31.1585657385635	7
116	-31.3964105031743	7
117	-31.6339994234495	7
118	-31.8713358146289	7
119	-32.1084229470093	7
120	-32.3452640461345	7
121	-32.5818622930187	7
122	-32.8182208244019	7
123	-33.0543427330316	7
124	-33.2902310679724	7
125	-33.5258888349369	7
126	-33.761318996639	7
127	-33.9965244731658	7
128	-34.2315081423667	7
129	-34.466272840258	7
130	-34.7008213614412	7
131	-34.9351564595337	7
132	-35.1692808476098	7
133	-35.403197198652	7
134	-35.6369081460099	7
135	-35.8704162838664	7
136	-36.10372416771	7
137	-36.3368343148118	7
138	-36.5697492047073	7
139	-36.8024712796812	7
140	-37.0350029452537	7
141	-37.2673465706707	7
142	-37.4995044893926	7
143	-37.7314789995859	7
144	-37.9632723646125	7
145	-38.1948868135203	7
146	-38.4263245415312	7
147	-38.6575877105283	7
148	-38.888678449541	7
149	-39.1195988552272	7
150	-39.3503509923536	7
151	-39.5809368942721	7
152	-39.8113585633935	7
153	-40.0416179716573	7
154	-40.2717170609976	7
155	-40.501657743805	7
156	-40.7314419033845	7
157	-40.9610713944082	7
158	-41.1905480433646	7
159	-41.4198736490017	7
160	-41.6490499827666	7
161	-41.8780787892392	7
162	-42.1069617865612	7
163	-42.3357006668597	7
164	-42.5642970966662	7
165	-42.7927527173295	7
166	-43.0210691454235	7
167	-43.2492479731501	7
168	-43.477290768736	7
169	-43.7051990768247	7
170	-43.9329744188624	7
171	-44.1606182934791	7
172	-44.3881321768636	7
173	-44.6155175231336	7
174	-44.8427757647001	7
175	-45.0699083126264	7
176	-45.2969165569818	7
177	-45.5238018671894	7
178	-45.7505655923695	7
179	-45.9772090616769	7
180	-46.2037335846333	7
181	-46.4301404514542	7
182	-46.6564309333707	7
183	-46.8826062829462	7
184	-47.1086677343885	7
185	-47.3346165038553	7
186	-47.5604537897566	7
187	-47.7861807730509	7
188	-48.0117986175369	7
189	-48.2373084701403	7
190	-48.4627114611959	7
191	-48.6880087047248	7
192	-48.9132012987072	7
193	-49.1382903253502	7
194	-49.3632768513516	7
195	-49.5881619281584	7
196	-49.8129465922221	7
197	-50.0376318652482	7
198	-50.2622187544422	7
199	-50.4867082527516	7
200	-50.7111013391033	7
1	-0.0520575357018374	8
2	-0.103591365400163	8
3	-0.154605559505319	8
4	-0.205104253191555	8
5	-0.255091643224381	8
6	-0.304571984766283	8
7	-0.353549588167291	8
8	-0.402028815746801	8
9	-0.450014078572905	8
10	-0.497509833245346	8
11	-0.544520578688015	8
12	-0.591050852956766	8
13	-0.637105230068084	8
14	-0.682688316853914	8
15	-0.727804749847767	8
16	-0.772459192206937	8
17	-0.816656330675428	8
18	-0.860400872591916	8
19	-0.903697542946829	8
20	-0.946551081492315	8
21	-0.98896623990864	8
22	-1.03094777903024	8
23	-1.0725004661344	8
24	-1.11362907229525	8
25	-1.1543383698055	8
26	-1.19463312966806	8
27	-1.23451811915936	8
28	-1.27399809946619	8
29	-1.31307782339714	8
30	-1.35176203317004	8
31	-1.39005545827614	8
32	-1.42796281342172	8
33	-1.46548879654758	8
34	-1.50263808692666	8
35	-1.5394153433398	8
36	-1.57582520232954	8
37	-1.61187227653152	8
38	-1.64756115308312	8
39	-1.68289639210859	8
40	-1.71788252527992	8
41	-1.75252405445248	8
42	-1.78682545037443	8
43	-1.82079115146861	8
44	-1.85442556268585	8
45	-1.88773305442807	8
46	-1.92071796153991	8
47	-1.95338458236732	8
48	-1.98573717788142	8
49	-2.01777997086615	8
50	-2.04951714516785	8
51	-2.08095284500519	8
52	-2.11209117433747	8
53	-2.14293619628977	8
54	-2.17349193263285	8
55	-2.20376236331624	8
56	-2.2337514260524	8
57	-2.26346301595043	8
58	-2.29290098519723	8
59	-2.32206914278444	8
60	-2.35097125427928	8
61	-2.37961104163761	8
62	-2.40799218305725	8
63	-2.43611831286996	8
64	-2.46399302147036	8
65	-2.49161985528005	8
66	-2.5190023167452	8
67	-2.54614386436623	8
68	-2.57304791275769	8
69	-2.59971783273701	8
70	-2.62615695144056	8
71	-2.65236855246547	8
72	-2.67835587603585	8
73	-2.7041221191921	8
74	-2.72967043600173	8
75	-2.75500393779071	8
76	-2.78012569339373	8
77	-2.80503872942254	8
78	-2.8297460305508	8
79	-2.8542505398147	8
80	-2.87855515892788	8
81	-2.90266274860992	8
82	-2.92657612892722	8
83	-2.95029807964529	8
84	-2.97383134059169	8
85	-2.99717861202846	8
86	-3.02034255503352	8
87	-3.04332579188991	8
88	-3.06613090648232	8
89	-3.08876044470006	8
90	-3.11121691484579	8
91	-3.13350278804935	8
92	-3.15562049868603	8
93	-3.17757244479869	8
94	-3.19936098852312	8
95	-3.22098845651616	8
96	-3.24245714038597	8
97	-3.26376929712406	8
98	-3.2849271495385	8
99	-3.305932886688	8
100	-3.32678866431631	8
101	-3.34749660528672	8
102	-3.36805880001608	8
103	-3.3884773069082	8
104	-3.40875415278615	8
105	-3.42889133332331	8
106	-3.4488908134727	8
107	-3.46875452789448	8
108	-3.48848438138133	8
109	-3.50808224928141	8
110	-3.52754997791883	8
111	-3.54688938501122	8
112	-3.56610226008449	8
113	-3.58519036488429	8
114	-3.60415543378436	8
115	-3.62299917419131	8
116	-3.6417232669459	8
117	-3.66032936672065	8
118	-3.67881910241357	8
119	-3.69719407753814	8
120	-3.71545587060916	8
121	-3.73360603552467	8
122	-3.75164610194361	8
123	-3.76957757565941	8
124	-3.78740193896924	8
125	-3.80512065103897	8
126	-3.82273514826386	8
127	-3.84024684462478	8
128	-3.85765713204012	8
129	-3.87496738071319	8
130	-3.89217893947523	8
131	-3.90929313612398	8
132	-3.92631127775777	8
133	-3.94323465110511	8
134	-3.9600645228499	8
135	-3.97680213995213	8
136	-3.99344872996416	8
137	-4.01000550134255	8
138	-4.02647364375551	8
139	-4.04285432838591	8
140	-4.05914870822997	8
141	-4.07535791839153	8
142	-4.09148307637209	8
143	-4.10752528235648	8
144	-4.12348561949433	8
145	-4.13936515417723	8
146	-4.1551649363118	8
147	-4.17088599958853	8
148	-4.18652936174653	8
149	-4.20209602483418	8
150	-4.21758697546579	8
151	-4.23300318507417	8
152	-4.24834561015938	8
153	-4.26361519253339	8
154	-4.27881285956105	8
155	-4.29393952439711	8
156	-4.30899608621952	8
157	-4.32398343045898	8
158	-4.33890242902477	8
159	-4.35375394052701	8
160	-4.36853881049524	8
161	-4.38325787159352	8
162	-4.397911943832	8
163	-4.41250183477502	8
164	-4.42702833974579	8
165	-4.44149224202778	8
166	-4.45589431306272	8
167	-4.47023531264535	8
168	-4.48451598911498	8
169	-4.49873707954383	8
170	-4.51289930992228	8
171	-4.52700339534098	8
172	-4.54105004017	8
173	-4.55503993823496	8
174	-4.56897377299013	8
175	-4.58285221768879	8
176	-4.59667593555059	8
177	-4.61044557992613	8
178	-4.62416179445884	8
179	-4.63782521324407	8
180	-4.65143646098548	8
181	-4.66499615314885	8
182	-4.67850489611324	8
183	-4.69196328731959	8
184	-4.7053719154169	8
185	-4.71873136040578	8
186	-4.73204219377967	8
187	-4.74530497866364	8
188	-4.75852026995084	8
189	-4.7716886144366	8
190	-4.78481055095027	8
191	-4.79788661048486	8
192	-4.81091731632437	8
193	-4.82390318416908	8
194	-4.83684472225858	8
195	-4.84974243149282	8
196	-4.86259680555101	8
197	-4.87540833100856	8
198	-4.88817748745195	8
199	-4.90090474759173	8
200	-4.91359057737354	8
1	-1.49944903813491	9
2	-2.96519647259686	9
3	-4.39988257440023	9
4	-5.80715164118754	9
5	-7.19106371007866	9
6	-8.55560098428296	9
7	-9.90435067305345	9
8	-11.2403604778868	9
9	-12.5661188966486	9
10	-13.8836062160532	9
11	-15.1943746559305	9
12	-16.4996323672398	9
13	-17.8003188287214	9
14	-19.0971672468014	9
15	-20.3907538089089	9
16	-21.6815354686627	9
17	-22.9698784561956	9
18	-24.2560796067505	9
19	-25.5403822706513	9
20	-26.8229881961786	9
21	-28.1040664429792	9
22	-29.3837601119331	9
23	-30.6621914678528	9
24	-31.9394658748304	9
25	-33.215674849275	9
26	-34.4908984524928	9
27	-35.7652071847086	9
28	-37.038663499296	9
29	-38.3113230249351	9
30	-39.583235560986	9
31	-40.8544458950822	9
32	-42.1249944800614	9
33	-43.3949179985963	9
34	-44.6642498374064	9
35	-45.9330204880761	9
36	-47.2012578878487	9
37	-48.4689877109791	9
38	-49.7362336190933	9
39	-51.0030174773489	9
40	-52.2693595418978	9
41	-53.5352786231399	9
42	-54.8007922284489	9
43	-56.065916687413	9
44	-57.3306672621106	9
45	-58.5950582445317	9
46	-59.859103042907	9
47	-61.1228142584364	9
48	-62.3862037536747	9
49	-63.649282713644	9
50	-64.9120617005873	9
51	-66.1745507031439	9
52	-67.4367591806182	9
53	-68.6986961029206	9
54	-69.9603699866823	9
55	-71.2217889279764	9
56	-72.4829606320258	9
57	-73.7438924402244	9
58	-75.0045913547627	9
59	-76.2650640611093	9
60	-77.5253169485704	9
61	-78.7853561291238	9
62	-80.0451874547008	9
63	-81.304816533067	9
64	-82.5642487424411	9
65	-83.8234892449684	9
66	-85.0825429991605	9
67	-86.3414147713938	9
68	-87.6001091465542	9
69	-88.858630537904	9
70	-90.1169831962404	9
71	-91.3751712184067	9
72	-92.6331985552115	9
73	-93.891069018808	9
74	-95.148786289575	9
75	-96.4063539225444	9
76	-97.6637753534092	9
77	-98.9210539041468	9
78	-100.178192788288	9
79	-101.435195115859	9
80	-102.692063898019	9
81	-103.948802051426	9
82	-105.205412402336	9
83	-106.461897690465	9
84	-107.718260572637	9
85	-108.974503626214	9
86	-110.230629352346	9
87	-111.486640179035	9
88	-112.742538464039	9
89	-113.998326497616	9
90	-115.254006505133	9
91	-116.50958064953	9
92	-117.765051033668	9
93	-119.020419702552	9
94	-120.275688645448	9
95	-121.530859797898	9
96	-122.785935043637	9
97	-124.040916216416	9
98	-125.295805101746	9
99	-126.550603438557	9
100	-127.805312920787	9
101	-129.059935198891	9
102	-130.314471881292	9
103	-131.568924535768	9
104	-132.823294690772	9
105	-134.077583836703	9
106	-135.331793427125	9
107	-136.585924879927	9
108	-137.839979578444	9
109	-139.093958872529	9
110	-140.347864079582	9
111	-141.601696485543	9
112	-142.855457345835	9
113	-144.109147886289	9
114	-145.362769304013	9
115	-146.616322768247	9
116	-147.869809421171	9
117	-149.123230378693	9
118	-150.376586731206	9
119	-151.629879544317	9
120	-152.883109859546	9
121	-154.136278695011	9
122	-155.389387046076	9
123	-156.642435885985	9
124	-157.895426166477	9
125	-159.148358818365	9
126	-160.401234752117	9
127	-161.654054858397	9
128	-162.906820008605	9
129	-164.159531055386	9
130	-165.412188833132	9
131	-166.66479415846	9
132	-167.917347830685	9
133	-169.169850632266	9
134	-170.422303329244	9
135	-171.674706671671	9
136	-172.927061394016	9
137	-174.179368215563	9
138	-175.4316278408	9
139	-176.683840959792	9
140	-177.936008248542	9
141	-179.188130369345	9
142	-180.44020797113	9
143	-181.692241689791	9
144	-182.944232148507	9
145	-184.196179958057	9
146	-185.44808571712	9
147	-186.699950012575	9
148	-187.951773419781	9
149	-189.203556502858	9
150	-190.455299814956	9
151	-191.707003898519	9
152	-192.958669285538	9
153	-194.210296497801	9
154	-195.461886047132	9
155	-196.713438435624	9
156	-197.964954155874	9
157	-199.216433691195	9
158	-200.46787751584	9
159	-201.719286095204	9
160	-202.970659886036	9
161	-204.221999336632	9
162	-205.47330488703	9
163	-206.7245769692	9
164	-207.975816007222	9
165	-209.227022417472	9
166	-210.478196608787	9
167	-211.729338982643	9
168	-212.980449933311	9
169	-214.231529848025	9
170	-215.482579107131	9
171	-216.733598084246	9
172	-217.984587146403	9
173	-219.235546654193	9
174	-220.486476961912	9
175	-221.737378417694	9
176	-222.988251363643	9
177	-224.239096135968	9
178	-225.489913065108	9
179	-226.740702475856	9
180	-227.991464687479	9
181	-229.242200013838	9
182	-230.492908763498	9
183	-231.743591239849	9
184	-232.994247741204	9
185	-234.244878560916	9
186	-235.495483987474	9
187	-236.746064304611	9
188	-237.996619791398	9
189	-239.247150722342	9
190	-240.497657367483	9
191	-241.748139992481	9
192	-242.99859885871	9
193	-244.249034223345	9
194	-245.499446339445	9
195	-246.749835456038	9
196	-248.000201818205	9
197	-249.250545667155	9
198	-250.500867240306	9
199	-251.75116677136	9
200	-253.001444490376	9
1	-1.2135733973672	10
2	-2.41245043399073	10
3	-3.59691205710399	10
4	-4.76733782762837	10
5	-5.9241893630012	10
6	-7.06799139358975	10
7	-8.19931217249898	10
8	-9.31874476329271	10
9	-10.426890353019	10
10	-11.5243442985492	10
11	-12.611685197972	10
12	-13.6894669414868	10
13	-14.7582134618252	10
14	-15.8184157710182	10
15	-16.8705308209916	10
16	-17.9149817364002	10
17	-18.9521590161094	10
18	-19.9824223657491	10
19	-21.0061028941046	10
20	-22.0235054721665	10
21	-23.0349111108956	10
22	-24.0405792605027	10
23	-25.0407499704184	10
24	-26.0356458762561	10
25	-27.0254739994599	10
26	-28.0104273585745	10
27	-28.9906863996221	10
28	-29.9664202581573	10
29	-30.9377878682	10
30	-31.904938934186	10
31	-32.8680147819113	10
32	-33.8271491036003	10
33	-34.7824686110013	10
34	-35.7340936090085	10
35	-36.6821385008677	10
36	-37.6267122346219	10
37	-38.5679186991534	10
38	-39.5058570769931	10
39	-40.4406221600206	10
40	-41.3723046332567	10
41	-42.3009913311532	10
42	-43.2267654701032	10
43	-44.1497068603112	10
44	-45.0698920996732	10
45	-45.9873947519005	10
46	-46.9022855107736	10
47	-47.8146323521229	10
48	-48.7245006748893	10
49	-49.6319534324161	10
50	-50.5370512549564	10
51	-51.4398525642367	10
52	-52.340413680807	10
53	-53.238788924804	10
54	-54.1350307106776	10
55	-55.0291896363623	10
56	-55.9213145673163	10
57	-56.8114527158064	10
58	-57.6996497157742	10
59	-58.5859496935857	10
60	-59.4703953349381	10
61	-60.3530279481709	10
62	-61.2338875242075	10
63	-62.1130127933355	10
64	-62.9904412790169	10
65	-63.8662093489037	10
66	-64.7403522632238	10
67	-65.61290422069	10
68	-66.483898402072	10
69	-67.3533670115662	10
70	-68.2213413160874	10
71	-69.087851682597	10
72	-69.9529276135795	10
73	-70.8165977807677	10
74	-71.6788900572154	10
75	-72.5398315478071	10
76	-73.3994486182904	10
77	-74.2577669229126	10
78	-75.1148114307375	10
79	-75.9706064507126	10
80	-76.8251756555569	10
81	-77.6785421045312	10
82	-78.5307282651508	10
83	-79.3817560338998	10
84	-80.2316467559979	10
85	-81.080421244271	10
86	-81.9280997971749	10
87	-82.7747022160147	10
88	-83.6202478214038	10
89	-84.464755469002	10
90	-85.3082435645714	10
91	-86.1507300783838	10
92	-86.9922325590159	10
93	-87.8327681465614	10
94	-88.6723535852921	10
95	-89.5110052357946	10
96	-90.3487390866112	10
97	-91.185570765407	10
98	-92.0215155496914	10
99	-92.8565883771119	10
100	-93.6908038553449	10
101	-94.5241762716007	10
102	-95.3567196017644	10
103	-96.1884475191879	10
104	-97.019373403151	10
105	-97.8495103470079	10
106	-98.6788711660335	10
107	-99.5074684049834	10
108	-100.335314345382	10
109	-101.162421012551	10
110	-101.988800182388	10
111	-102.814463387913	10
112	-103.639421925581	10
113	-104.463686861393	10
114	-105.287269036783	10
115	-106.110179074323	10
116	-106.932427383234	10
117	-107.754024164711	10
118	-108.574979417089	10
119	-109.395302940833	10
120	-110.215004343368	10
121	-111.034093043771	10
122	-111.852578277303	10
123	-112.670469099807	10
124	-113.487774391977	10
125	-114.304502863489	10
